timestamp,source,feed_type,event_type,zone,latitude,longitude,value,unit,severity,confidence
2026-09-24 13:55:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,3.9,minutes,NORMAL,0.9
2026-09-24 13:55:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,47.7,km/h,NORMAL,0.9
2026-09-24 13:55:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,4.1,minutes,NORMAL,0.9
2026-09-24 13:55:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,47.7,km/h,NORMAL,0.9
2026-09-24 13:55:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,26.4,minutes,HIGH,0.9
2026-09-24 13:55:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,4.1,minutes,NORMAL,0.9
2026-09-24 13:55:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,2.4,minutes,NORMAL,0.9
2026-09-24 13:55:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.6,mm/h,NORMAL,0.95
2026-09-24 13:55:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,71.3,mm/h,HIGH,0.95
2026-09-24 13:55:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,0.8,mm/h,NORMAL,0.95
2026-09-24 13:55:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,0.4,mm/h,NORMAL,0.95
2026-09-24 13:55:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,0.8,mm/h,NORMAL,0.95
2026-09-24 13:55:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,0.9,mm/h,NORMAL,0.95
2026-09-24 13:55:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,47.6,km/h,NORMAL,0.9
2026-09-24 13:55:21,complaints,311_incident,traffic_signal_out,Zone-B,26.9157,75.795,1.0,count,MODERATE,0.85
2026-09-24 13:56:22,complaints,311_incident,streetlight_fault,Zone-C,26.853,75.805,1.0,count,LOW,0.85
2026-09-24 13:56:32,complaints,311_incident,traffic_signal_out,Zone-B,26.9157,75.795,1.0,count,MODERATE,0.85
2026-09-24 13:57:58,complaints,311_incident,waterlogging,Zone-B,26.9157,75.795,1.0,count,HIGH,0.85
2026-09-24 13:59:18,complaints,311_incident,waterlogging,Zone-B,26.9157,75.795,1.0,count,HIGH,0.85
2026-09-24 14:00:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,4.3,minutes,NORMAL,0.9
2026-09-24 14:00:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,54.1,km/h,NORMAL,0.9
2026-09-24 14:00:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,3.3,minutes,NORMAL,0.9
2026-09-24 14:00:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,52.3,km/h,NORMAL,0.9
2026-09-24 14:00:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,29.0,minutes,HIGH,0.9
2026-09-24 14:00:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,51.1,km/h,NORMAL,0.9
2026-09-24 14:00:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,3.4,minutes,NORMAL,0.9
2026-09-24 14:00:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,4.2,minutes,NORMAL,0.9
2026-09-24 14:00:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,4.5,minutes,NORMAL,0.9
2026-09-24 14:00:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,49.8,km/h,NORMAL,0.9
2026-09-24 14:00:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,50.5,km/h,NORMAL,0.9
2026-09-24 14:00:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,14.0,km/h,HIGH,0.9
2026-09-24 14:00:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.2,mm/h,NORMAL,0.95
2026-09-24 14:00:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,59.0,mm/h,HIGH,0.95
2026-09-24 14:00:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,1.3,mm/h,NORMAL,0.95
2026-09-24 14:00:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,0.9,mm/h,NORMAL,0.95
2026-09-24 14:00:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,0.8,mm/h,NORMAL,0.95
2026-09-24 14:00:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,1.1,mm/h,NORMAL,0.95
2026-09-24 14:02:26,complaints,311_incident,waterlogging,Zone-B,26.9157,75.795,1.0,count,HIGH,0.85
2026-09-24 14:04:07,complaints,311_incident,pothole,Zone-E,26.908,75.742,1.0,count,LOW,0.85
2026-09-24 14:04:38,complaints,311_incident,waterlogging,Zone-B,26.9157,75.795,1.0,count,HIGH,0.85
2026-09-24 14:05:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,13.8,km/h,HIGH,0.9
2026-09-24 14:05:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,34.2,minutes,HIGH,0.9
2026-09-24 14:05:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,51.1,km/h,NORMAL,0.9
2026-09-24 14:05:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,2.1,minutes,NORMAL,0.9
2026-09-24 14:05:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,2.7,minutes,NORMAL,0.9
2026-09-24 14:05:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,4.6,minutes,NORMAL,0.9
2026-09-24 14:05:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,4.7,minutes,NORMAL,0.9
2026-09-24 14:05:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,53.9,km/h,NORMAL,0.9
2026-09-24 14:05:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,3.7,minutes,NORMAL,0.9
2026-09-24 14:05:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,46.1,km/h,NORMAL,0.9
2026-09-24 14:05:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,50.2,km/h,NORMAL,0.9
2026-09-24 14:05:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,52.0,km/h,NORMAL,0.9
2026-09-24 14:05:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,1.3,mm/h,NORMAL,0.95
2026-09-24 14:05:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,1.3,mm/h,NORMAL,0.95
2026-09-24 14:05:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,0.4,mm/h,NORMAL,0.95
2026-09-24 14:05:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,1.0,mm/h,NORMAL,0.95
2026-09-24 14:05:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,25.0,mm/h,MODERATE,0.95
2026-09-24 14:05:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,1.5,mm/h,NORMAL,0.95
2026-09-24 14:10:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,49.6,km/h,NORMAL,0.9
2026-09-24 14:10:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,1.5,mm/h,NORMAL,0.95
2026-09-24 14:10:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,0.8,mm/h,NORMAL,0.95
2026-09-24 14:10:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,54.9,km/h,NORMAL,0.9
2026-09-24 14:10:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,3.8,minutes,NORMAL,0.9
2026-09-24 14:10:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,24.6,km/h,MODERATE,0.9
2026-09-24 14:10:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,16.9,minutes,MODERATE,0.9
2026-09-24 14:10:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,0.4,mm/h,NORMAL,0.95
2026-09-24 14:10:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,48.4,km/h,NORMAL,0.9
2026-09-24 14:10:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,24.4,mm/h,MODERATE,0.95
2026-09-24 14:10:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,3.3,minutes,NORMAL,0.9
2026-09-24 14:10:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,47.7,km/h,NORMAL,0.9
2026-09-24 14:10:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,2.4,minutes,NORMAL,0.9
2026-09-24 14:10:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,53.0,km/h,NORMAL,0.9
2026-09-24 14:10:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,3.1,minutes,NORMAL,0.9
2026-09-24 14:10:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,1.1,mm/h,NORMAL,0.95
2026-09-24 14:10:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,2.9,minutes,NORMAL,0.9
2026-09-24 14:10:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,0.2,mm/h,NORMAL,0.95
2026-09-24 14:10:34,complaints,311_incident,waterlogging,Zone-B,26.9157,75.795,1.0,count,HIGH,0.85
2026-09-24 14:10:57,complaints,311_incident,waterlogging,Zone-B,26.9157,75.795,1.0,count,HIGH,0.85
2026-09-24 14:11:00,complaints,311_incident,waterlogging,Zone-B,26.9157,75.795,1.0,count,HIGH,0.85
2026-09-24 14:15:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,0.6,mm/h,NORMAL,0.95
2026-09-24 14:15:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,48.6,km/h,NORMAL,0.9
2026-09-24 14:15:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,18.8,minutes,MODERATE,0.9
2026-09-24 14:15:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,1.3,mm/h,NORMAL,0.95
2026-09-24 14:15:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,48.7,km/h,NORMAL,0.9
2026-09-24 14:15:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,47.4,km/h,NORMAL,0.9
2026-09-24 14:15:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,1.3,mm/h,NORMAL,0.95
2026-09-24 14:15:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,1.3,mm/h,NORMAL,0.95
2026-09-24 14:15:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,0.4,mm/h,NORMAL,0.95
2026-09-24 14:15:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,21.4,mm/h,MODERATE,0.95
2026-09-24 14:15:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,2.1,minutes,NORMAL,0.9
2026-09-24 14:15:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,25.1,km/h,LOW,0.9
2026-09-24 14:15:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,3.8,minutes,NORMAL,0.9
2026-09-24 14:15:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,3.4,minutes,NORMAL,0.9
2026-09-24 14:15:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,4.4,minutes,NORMAL,0.9
2026-09-24 14:15:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,47.4,km/h,NORMAL,0.9
2026-09-24 14:15:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,5.0,minutes,NORMAL,0.9
2026-09-24 14:15:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,50.3,km/h,NORMAL,0.9
2026-09-24 14:15:06,complaints,311_incident,waterlogging,Zone-B,26.9157,75.795,1.0,count,HIGH,0.85
2026-09-24 14:19:40,complaints,311_incident,waterlogging,Zone-B,26.9157,75.795,1.0,count,HIGH,0.85
2026-09-24 14:20:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,2.8,minutes,NORMAL,0.9
2026-09-24 14:20:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,46.9,km/h,NORMAL,0.9
2026-09-24 14:20:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,50.0,km/h,NORMAL,0.9
2026-09-24 14:20:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,54.1,km/h,NORMAL,0.9
2026-09-24 14:20:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,4.1,minutes,NORMAL,0.9
2026-09-24 14:20:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,19.6,minutes,MODERATE,0.9
2026-09-24 14:20:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,23.8,km/h,MODERATE,0.9
2026-09-24 14:20:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,4.7,minutes,NORMAL,0.9
2026-09-24 14:20:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,46.8,km/h,NORMAL,0.9
2026-09-24 14:20:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,2.8,minutes,NORMAL,0.9
2026-09-24 14:20:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,50.9,km/h,NORMAL,0.9
2026-09-24 14:20:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,4.7,minutes,NORMAL,0.9
2026-09-24 14:20:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.2,mm/h,NORMAL,0.95
2026-09-24 14:20:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,17.1,mm/h,LOW,0.95
2026-09-24 14:20:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,0.4,mm/h,NORMAL,0.95
2026-09-24 14:20:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,1.5,mm/h,NORMAL,0.95
2026-09-24 14:20:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,0.2,mm/h,NORMAL,0.95
2026-09-24 14:20:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,1.3,mm/h,NORMAL,0.95
2026-09-24 14:25:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,4.1,minutes,NORMAL,0.9
2026-09-24 14:25:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,30.3,km/h,LOW,0.9
2026-09-24 14:25:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,15.9,minutes,MODERATE,0.9
2026-09-24 14:25:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,52.6,km/h,NORMAL,0.9
2026-09-24 14:25:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,2.8,minutes,NORMAL,0.9
2026-09-24 14:25:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,46.5,km/h,NORMAL,0.9
2026-09-24 14:25:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,3.1,minutes,NORMAL,0.9
2026-09-24 14:25:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,48.9,km/h,NORMAL,0.9
2026-09-24 14:25:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,4.5,minutes,NORMAL,0.9
2026-09-24 14:25:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,49.4,km/h,NORMAL,0.9
2026-09-24 14:25:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,3.4,minutes,NORMAL,0.9
2026-09-24 14:25:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,0.4,mm/h,NORMAL,0.95
2026-09-24 14:25:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,53.8,km/h,NORMAL,0.9
2026-09-24 14:25:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,1.2,mm/h,NORMAL,0.95
2026-09-24 14:25:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,1.2,mm/h,NORMAL,0.95
2026-09-24 14:25:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.0,mm/h,NORMAL,0.95
2026-09-24 14:25:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,23.1,mm/h,MODERATE,0.95
2026-09-24 14:25:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,1.3,mm/h,NORMAL,0.95
2026-09-24 14:30:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,47.9,km/h,NORMAL,0.9
2026-09-24 14:30:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,18.9,minutes,MODERATE,0.9
2026-09-24 14:30:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,4.0,minutes,NORMAL,0.9
2026-09-24 14:30:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,47.1,km/h,NORMAL,0.9
2026-09-24 14:30:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,4.1,minutes,NORMAL,0.9
2026-09-24 14:30:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,51.8,km/h,NORMAL,0.9
2026-09-24 14:30:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,3.6,minutes,NORMAL,0.9
2026-09-24 14:30:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,49.8,km/h,NORMAL,0.9
2026-09-24 14:30:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,4.9,minutes,NORMAL,0.9
2026-09-24 14:30:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,26.9,km/h,LOW,0.9
2026-09-24 14:30:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,49.7,km/h,NORMAL,0.9
2026-09-24 14:30:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.3,mm/h,NORMAL,0.95
2026-09-24 14:30:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,19.0,mm/h,LOW,0.95
2026-09-24 14:30:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,1.5,mm/h,NORMAL,0.95
2026-09-24 14:30:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,0.2,mm/h,NORMAL,0.95
2026-09-24 14:30:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,1.4,mm/h,NORMAL,0.95
2026-09-24 14:30:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,0.7,mm/h,NORMAL,0.95
2026-09-24 14:30:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,3.9,minutes,NORMAL,0.9
2026-09-24 14:35:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,3.9,minutes,NORMAL,0.9
2026-09-24 14:35:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,0.1,mm/h,NORMAL,0.95
2026-09-24 14:35:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,1.1,mm/h,NORMAL,0.95
2026-09-24 14:35:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,1.4,mm/h,NORMAL,0.95
2026-09-24 14:35:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,2.0,mm/h,NORMAL,0.95
2026-09-24 14:35:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,2.3,minutes,NORMAL,0.9
2026-09-24 14:35:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,51.3,km/h,NORMAL,0.9
2026-09-24 14:35:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,2.2,minutes,NORMAL,0.9
2026-09-24 14:35:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,49.1,km/h,NORMAL,0.9
2026-09-24 14:35:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,46.9,km/h,NORMAL,0.9
2026-09-24 14:35:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,47.1,km/h,NORMAL,0.9
2026-09-24 14:35:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,0.5,mm/h,NORMAL,0.95
2026-09-24 14:35:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,7.5,minutes,NORMAL,0.9
2026-09-24 14:35:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,45.1,km/h,NORMAL,0.9
2026-09-24 14:35:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,2.2,minutes,NORMAL,0.9
2026-09-24 14:35:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,48.6,km/h,NORMAL,0.9
2026-09-24 14:35:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.9,mm/h,NORMAL,0.95
2026-09-24 14:35:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,4.6,minutes,NORMAL,0.9
2026-09-24 14:36:02,complaints,311_incident,garbage_overflow,Zone-A,26.9239,75.8267,1.0,count,LOW,0.85
2026-09-24 14:40:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,2.7,minutes,NORMAL,0.9
2026-09-24 14:40:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,51.6,km/h,NORMAL,0.9
2026-09-24 14:40:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,0.9,mm/h,NORMAL,0.95
2026-09-24 14:40:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,4.4,minutes,NORMAL,0.9
2026-09-24 14:40:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,0.9,mm/h,NORMAL,0.95
2026-09-24 14:40:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,4.6,minutes,NORMAL,0.9
2026-09-24 14:40:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,1.4,mm/h,NORMAL,0.95
2026-09-24 14:40:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,3.7,mm/h,NORMAL,0.95
2026-09-24 14:40:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.5,mm/h,NORMAL,0.95
2026-09-24 14:40:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,53.9,km/h,NORMAL,0.9
2026-09-24 14:40:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,0.0,mm/h,NORMAL,0.95
2026-09-24 14:40:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,44.2,km/h,NORMAL,0.9
2026-09-24 14:40:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,5.1,minutes,NORMAL,0.9
2026-09-24 14:40:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,46.1,km/h,NORMAL,0.9
2026-09-24 14:40:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,2.9,minutes,NORMAL,0.9
2026-09-24 14:40:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,51.7,km/h,NORMAL,0.9
2026-09-24 14:40:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,4.8,minutes,NORMAL,0.9
2026-09-24 14:40:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,45.7,km/h,NORMAL,0.9
2026-09-24 14:45:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,47.0,km/h,NORMAL,0.9
2026-09-24 14:45:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,47.8,km/h,NORMAL,0.9
2026-09-24 14:45:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,3.8,minutes,NORMAL,0.9
2026-09-24 14:45:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,40.6,km/h,NORMAL,0.9
2026-09-24 14:45:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,7.4,minutes,NORMAL,0.9
2026-09-24 14:45:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,49.1,km/h,NORMAL,0.9
2026-09-24 14:45:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,3.9,minutes,NORMAL,0.9
2026-09-24 14:45:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,53.5,km/h,NORMAL,0.9
2026-09-24 14:45:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,0.4,mm/h,NORMAL,0.95
2026-09-24 14:45:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,0.3,mm/h,NORMAL,0.95
2026-09-24 14:45:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,3.8,minutes,NORMAL,0.9
2026-09-24 14:45:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,0.8,mm/h,NORMAL,0.95
2026-09-24 14:45:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,2.3,mm/h,NORMAL,0.95
2026-09-24 14:45:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.7,mm/h,NORMAL,0.95
2026-09-24 14:45:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,1.2,mm/h,NORMAL,0.95
2026-09-24 14:45:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,49.6,km/h,NORMAL,0.9
2026-09-24 14:45:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,3.3,minutes,NORMAL,0.9
2026-09-24 14:45:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,4.0,minutes,NORMAL,0.9
2026-09-24 14:50:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,2.8,minutes,NORMAL,0.9
2026-09-24 14:50:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,53.3,km/h,NORMAL,0.9
2026-09-24 14:50:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,3.5,minutes,NORMAL,0.9
2026-09-24 14:50:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,39.2,km/h,LOW,0.9
2026-09-24 14:50:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,5.1,minutes,NORMAL,0.9
2026-09-24 14:50:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,50.8,km/h,NORMAL,0.9
2026-09-24 14:50:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,4.3,minutes,NORMAL,0.9
2026-09-24 14:50:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,46.1,km/h,NORMAL,0.9
2026-09-24 14:50:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,0.1,mm/h,NORMAL,0.95
2026-09-24 14:50:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,1.2,mm/h,NORMAL,0.95
2026-09-24 14:50:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,1.0,mm/h,NORMAL,0.95
2026-09-24 14:50:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,3.0,mm/h,NORMAL,0.95
2026-09-24 14:50:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.1,mm/h,NORMAL,0.95
2026-09-24 14:50:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,3.3,minutes,NORMAL,0.9
2026-09-24 14:50:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,49.6,km/h,NORMAL,0.9
